5,6,7,8,9,10,11,12,13,14,15,16
"[[2345.9327, 6.7822, 13.895, 5.1113, 6.8497, 25.3729], [639.5943, 3.5413, 7.886, 2.4325, 3.5766, 11.9668], [118.1933, 1.5223, 3.259, 1.1169, 1.5375, 5.3748]]","[[8754.0687, 11.9795, 24.401, 9.1046, 12.079, 54.3178], [2900.8299, 6.896, 15.078, 4.8601, 6.9532, 28.8451], [606.8697, 3.1542, 7.151, 2.2606, 3.1803, 13.2365]]","[[24295.7321, 18.4985, 37.547, 14.1034, 18.6301, 98.2564], [9180.6572, 11.3712, 24.613, 8.0775, 11.4522, 56.0616], [2556.8361, 6.001, 13.748, 4.1649, 6.0437, 28.6049]]","[[56992.0758, 26.5256, 53.577, 20.3023, 26.6908, 161.7698], [23460.6703, 17.0188, 36.452, 12.2031, 17.1248, 96.953], [8021.7235, 9.9516, 22.581, 6.8676, 10.0136, 54.1209]]","[[113388.2636, 35.2991, 71.423, 26.987, 35.4946, 242.0104], [53203.1632, 24.1795, 51.503, 17.4497, 24.3135, 156.1333], [21106.8662, 15.2297, 34.369, 10.4971, 15.3141, 93.1076]]","[[197609.7691, 44.2327, 88.567, 33.8427, 44.4533, 337.3834], [102222.4084, 31.8136, 66.729, 23.067, 31.9722, 229.3408], [46354.7257, 21.4233, 47.27, 14.8823, 21.5301, 146.5]]","[[395266.5273, 59.6738, 121.392, 45.6309, 59.9444, 500.4333], [224611.0515, 44.9836, 95.286, 32.9429, 45.1876, 360.8339], [118699.4824, 32.7011, 72.346, 23.0785, 32.8494, 252.2882]]","[[673866.7609, 74.6267, 152.148, 56.9954, 74.937, 682.0364], [407032.798, 57.9992, 122.615, 42.5775, 58.2404, 508.9894], [229244.2831, 43.5268, 95.686, 30.8494, 43.7078, 368.2257]]","[[1080479.6337, 90.8181, 185.508, 69.3461, 91.1668, 899.1586], [675684.2238, 71.8185, 151.771, 52.8373, 72.0942, 684.504], [399665.2345, 55.2348, 121.031, 39.2562, 55.4468, 507.8902]]","[[1647818.3482, 108.1048, 220.722, 82.5279, 108.4902, 1152.6069], [1072138.849, 87.1999, 183.656, 64.3244, 87.5108, 897.7083], [664174.5047, 68.6328, 149.405, 49.002, 68.8775, 683.1251]]","[[2420147.4062, 126.5996, 258.509, 96.695, 127.0209, 1447.1684], [1616502.5794, 103.4665, 217.565, 76.5138, 103.8108, 1144.3944], [1036657.162, 82.857, 179.735, 59.3869, 83.1327, 887.4061]]","[[3484624.0781, 147.1177, 300.483, 112.3733, 147.5768, 1794.186], [2390455.4017, 121.8505, 255.829, 90.2941, 122.2307, 1440.8574], [1589008.5589, 99.346, 214.741, 71.4732, 99.6559, 1139.6166]]"
"[[2325.9144, 6.7532, 13.834, 5.0895, 6.8204, 25.2646], [633.5717, 3.5246, 7.847, 2.421, 3.5597, 11.9103], [116.7808, 1.5132, 3.236, 1.1104, 1.5283, 5.3428]]","[[8689.2258, 11.9351, 24.308, 9.0711, 12.0341, 54.1181], [2877.0675, 6.8677, 15.013, 4.8405, 6.9247, 28.7288], [600.414, 3.1373, 7.109, 2.249, 3.1634, 13.168]]","[[24128.3932, 18.4347, 37.412, 14.0553, 18.5659, 97.922], [9110.8911, 11.3279, 24.514, 8.0471, 11.4086, 55.851], [2533.0829, 5.973, 13.679, 4.1459, 6.0156, 28.4737]]","[[56616.7357, 26.4381, 53.392, 20.2364, 26.6028, 161.2454], [23288.43, 16.9562, 36.311, 12.1589, 17.0618, 96.6014], [7952.6262, 9.9086, 22.477, 6.8384, 9.9703, 53.8902]]","[[112641.9214, 35.1827, 71.177, 26.8993, 35.3776, 241.2252], [52823.3497, 24.0931, 51.31, 17.3881, 24.2266, 155.5825], [20935.2711, 15.1677, 34.221, 10.4549, 15.2517, 92.73]]","[[196263.4974, 44.0818, 88.248, 33.7289, 44.3016, 336.2498], [101484.2914, 31.6985, 66.473, 22.9845, 31.8566, 228.5206], [45986.4623, 21.338, 47.069, 14.8239, 21.4445, 145.9189]]","[[392786.9698, 59.4863, 120.995, 45.4895, 59.7561, 498.8843], [223144.7, 44.8365, 94.96, 32.8369, 45.0399, 359.6742], [117882.638, 32.5884, 72.084, 23.0006, 32.7362, 251.4368]]","[[669743.6198, 74.3981, 151.664, 56.8229, 74.7074, 679.9739], [404464.7122, 57.8159, 122.21, 42.4449, 58.0563, 507.4058], [227728.5713, 43.3826, 95.353, 30.7491, 43.563, 367.0297]]","[[1073938.7021, 90.5428, 184.925, 69.1385, 90.8904, 896.4676], [671464.9088, 71.5939, 151.277, 52.6744, 71.8687, 682.3944], [397056.1196, 55.0542, 120.616, 39.1299, 55.2655, 506.2575]]","[[1637853.2384, 107.7775, 220.029, 82.281, 108.1617, 1149.1601], [1065482.3517, 86.9288, 183.061, 64.1271, 87.2387, 894.9562], [659891.7496, 68.4111, 148.899, 48.8462, 68.655, 680.9545]]","[[2405446.9655, 126.2145, 257.692, 96.4045, 126.6346, 1442.8228], [1606424.5254, 103.1435, 216.857, 76.2781, 103.4867, 1140.872], [1029964.2395, 82.5891, 179.126, 59.1978, 82.8639, 884.5821]]","[[3463449.6251, 146.6701, 299.534, 112.0356, 147.1277, 1788.7959], [2375577.5553, 121.4707, 254.998, 90.0165, 121.8497, 1436.4295], [1578822.6516, 99.027, 214.019, 71.2472, 99.336, 1136.0148]]"
"[[2305.7881, 6.724, 13.773, 5.0675, 6.7909, 25.1555], [627.5728, 3.5079, 7.808, 2.4096, 3.5428, 11.8542], [115.3708, 1.5041, 3.214, 1.1038, 1.519, 5.3107]]","[[8624.7231, 11.8907, 24.214, 9.0377, 11.9894, 53.9191], [2853.5295, 6.8395, 14.949, 4.8209, 6.8963, 28.6126], [593.9703, 3.1205, 7.067, 2.2373, 3.1463, 13.0995]]","[[23961.8432, 18.3709, 37.278, 14.0073, 18.5017, 97.5879], [9041.2538, 11.2846, 24.416, 8.0166, 11.3649, 55.6396], [2509.378, 5.945, 13.61, 4.1268, 5.9873, 28.3425]]","[[56242.7612, 26.3506, 53.207, 20.1705, 26.5148, 160.7206], [23116.9545, 16.8936, 36.171, 12.1145, 16.9989, 96.2496], [7883.7794, 9.8656, 22.373, 6.8092, 9.9271, 53.6595]]","[[111897.8414, 35.0663, 70.931, 26.8115, 35.2606, 240.4384], [52445.1273, 24.0067, 51.117, 17.3265, 24.1397, 155.032], [20764.4338, 15.1056, 34.073, 10.4127, 15.1893, 92.3531]]","[[194921.4516, 43.9308, 87.928, 33.6151, 44.1499, 335.1163], [100749.5303, 31.5835, 66.217, 22.9021, 31.7411, 227.7009], [45619.4294, 21.2527, 46.868, 14.7655, 21.3587, 145.3376]]","[[390315.8668, 59.2989, 120.598, 45.3482, 59.5678, 497.3352], [221684.421, 44.6896, 94.634, 32.731, 44.8922, 358.5155], [117067.9592, 32.4756, 71.821, 22.9226, 32.6229, 250.5851]]","[[665635.0125, 74.1695, 151.18, 56.6506, 74.4779, 677.9128], [401905.0024, 57.6327, 121.806, 42.3124, 57.8723, 505.823], [226217.748, 43.2385, 95.019, 30.6489, 43.4183, 365.8342]]","[[1067419.255, 90.2676, 184.342, 68.9309, 90.6141, 893.7772], [667256.7142, 71.3692, 150.782, 52.5113, 71.6432, 680.2834], [394456.871, 54.8737, 120.201, 39.0037, 55.0843, 504.6257]]","[[1627919.7751, 107.4501, 219.335, 82.0341, 107.8332, 1145.7136], [1058847.191, 86.6577, 182.465, 63.9299, 86.9666, 892.2048], [655622.2174, 68.1895, 148.392, 48.6905, 68.4326, 678.7845]]","[[2390794.6755, 125.8296, 256.876, 96.114, 126.2483, 1438.478], [1596380.9127, 102.8205, 216.149, 76.0425, 103.1627, 1137.35], [1023292.172, 82.3211, 178.517, 59.0087, 82.5951, 881.7574]]","[[3442342.0568, 146.2225, 298.585, 111.6979, 146.6787, 1783.4068], [2360747.9366, 121.091, 254.167, 89.7388, 121.4688, 1432.0016], [1568672.3712, 98.7082, 213.298, 71.0212, 99.0162, 1132.4134]]"
"[[2285.8606, 6.6948, 13.712, 5.0456, 6.7615, 25.0469], [621.5768, 3.4911, 7.769, 2.3981, 3.5258, 11.7974], [113.9836, 1.495, 3.191, 1.0972, 1.5099, 5.2787]]","[[8560.3358, 11.8462, 24.12, 9.0042, 11.9445, 53.7197], [2830.029, 6.8113, 14.884, 4.8013, 6.8678, 28.4964], [587.5491, 3.1035, 7.024, 2.2257, 3.1293, 13.0309]]","[[23795.836, 18.3072, 37.143, 13.9593, 18.4375, 97.2538], [8971.9657, 11.2413, 24.318, 7.9862, 11.3213, 55.4286], [2485.8218, 5.9171, 13.541, 4.1078, 5.9592, 28.2115]]","[[55869.5377, 26.263, 53.022, 20.1045, 26.4267, 160.1957], [22945.9589, 16.831, 36.03, 12.0702, 16.9359, 95.8981], [7815.4514, 9.8228, 22.27, 6.7801, 9.884, 53.4288]]","[[111156.931, 34.95, 70.685, 26.7239, 35.1437, 239.6532], [52068.4711, 23.9203, 50.923, 17.2649, 24.0528, 154.4813], [20594.6238, 15.0438, 33.926, 10.3705, 15.1271, 91.9764]]","[[193584.4584, 43.7799, 87.609, 33.5013, 43.9982, 333.9827], [100017.2738, 31.4686, 65.961, 22.8197, 31.6255, 226.8807], [45254.2083, 21.1675, 46.667, 14.7071, 21.273, 144.7564]]","[[387854.1674, 59.1116, 120.202, 45.207, 59.3797, 495.7873], [220228.564, 44.5426, 94.308, 32.6252, 44.7446, 357.3569], [116257.0882, 32.363, 71.558, 22.8447, 32.5097, 249.734]]","[[661538.9668, 73.941, 150.696, 56.4782, 74.2484, 675.8512], [399354.779, 57.4496, 121.401, 42.18, 57.6884, 504.2408], [224712.4296, 43.0944, 94.686, 30.5487, 43.2736, 364.6388]]","[[1060919.8196, 89.9924, 183.759, 68.7233, 90.3378, 891.087], [663063.069, 71.1446, 150.287, 52.3483, 71.4177, 678.1734], [391866.055, 54.6932, 119.787, 38.8775, 54.9031, 502.9932]]","[[1618016.6104, 107.1228, 218.642, 81.7871, 107.5047, 1142.2667], [1052231.0064, 86.3865, 181.87, 63.7325, 86.6945, 889.4521], [651367.1047, 67.9678, 147.886, 48.5347, 68.2101, 676.6139]]","[[2376188.2035, 125.4446, 256.06, 95.8236, 125.862, 1434.1331], [1586367.0891, 102.4975, 215.441, 75.8069, 102.8386, 1133.828], [1016643.5224, 82.0533, 177.909, 58.8196, 82.3263, 878.9336]]","[[3421300.2865, 145.7749, 297.636, 111.3602, 146.2297, 1778.0168], [2345967.7823, 120.7113, 253.337, 89.4612, 121.088, 1427.5741], [1558557.5958, 98.3894, 212.577, 70.7953, 98.6964, 1128.8133]]"
"[[2265.9725, 6.6656, 13.65, 5.0236, 6.732, 24.9377], [615.6664, 3.4745, 7.73, 2.3866, 3.509, 11.7408], [112.5958, 1.4859, 3.169, 1.0907, 1.5006, 5.2468]]","[[8496.1209, 11.8017, 24.027, 8.9707, 11.8997, 53.5199], [2806.5502, 6.783, 14.819, 4.7816, 6.8393, 28.3796], [581.217, 3.0868, 6.982, 2.214, 3.1124, 12.9627]]","[[23630.6069, 18.2435, 37.009, 13.9114, 18.3734, 96.9203], [8903.0293, 11.198, 24.219, 7.9558, 11.2777, 55.218], [2462.3493, 5.8891, 13.473, 4.0887, 5.931, 28.0797]]","[[55498.1599, 26.1756, 52.837, 20.0387, 26.3387, 159.6714], [22775.7104, 16.7685, 35.889, 12.0259, 16.8729, 95.5464], [7747.2007, 9.7798, 22.166, 6.751, 9.8407, 53.1977]]","[[110418.0637, 34.8337, 70.439, 26.6362, 35.0267, 238.8677], [51692.8429, 23.8339, 50.73, 17.2033, 23.9659, 153.9304], [20425.2772, 14.9818, 33.778, 10.3284, 15.0648, 91.5995]]","[[192252.2849, 43.629, 87.289, 33.3875, 43.8466, 332.8494], [99288.2623, 31.3537, 65.705, 22.7374, 31.51, 226.0615], [44890.6014, 21.0823, 46.467, 14.6489, 21.1874, 144.1759]]","[[385399.0923, 58.9242, 119.805, 45.0657, 59.1915, 494.2392], [218776.8233, 44.3955, 93.982, 32.5192, 44.5969, 356.1972], [115448.4346, 32.2502, 71.295, 22.7667, 32.3965, 248.8823]]","[[657454.6721, 73.7123, 150.212, 56.3058, 74.0188, 673.7896], [396811.7929, 57.2664, 120.997, 42.0475, 57.5045, 502.6578], [223211.6242, 42.9503, 94.353, 30.4484, 43.1288, 363.4432]]","[[1054441.8305, 89.7172, 183.176, 68.5158, 90.0616, 888.3977], [658883.1978, 70.92, 149.793, 52.1853, 71.1922, 676.0629], [389283.9529, 54.5127, 119.372, 38.7513, 54.722, 501.3616]]","[[1608146.391, 106.7956, 217.948, 81.5403, 107.1763, 1138.8211], [1045638.1051, 86.1155, 181.274, 63.5353, 86.4225, 886.7014], [647127.2842, 67.7463, 147.38, 48.379, 67.9878, 674.4449]]","[[2361627.9805, 125.0597, 255.245, 95.5332, 125.4758, 1429.789], [1576387.3589, 102.1746, 214.733, 75.5713, 102.5146, 1130.306], [1010018.2645, 81.7855, 177.3, 58.6306, 82.0576, 876.1098]]","[[3400324.8878, 145.3273, 296.687, 111.0225, 145.7808, 1772.6278], [2331231.4803, 120.3316, 252.506, 89.1836, 120.7071, 1423.1462], [1548475.4614, 98.0707, 211.856, 70.5694, 98.3767, 1125.2128]]"
"[[2246.2118, 6.6365, 13.589, 5.0016, 6.7026, 24.829], [609.7525, 3.4577, 7.691, 2.3751, 3.4921, 11.6845], [111.2294, 1.4768, 3.147, 1.0841, 1.4915, 5.2147]]","[[8432.3366, 11.7573, 23.933, 8.9374, 11.8549, 53.3212], [2783.3369, 6.7549, 14.755, 4.7621, 6.8109, 28.2641], [574.8512, 3.0698, 6.94, 2.2023, 3.0953, 12.8941]]","[[23465.8622, 18.1798, 36.875, 13.8634, 18.3092, 96.586], [8834.3524, 11.1547, 24.121, 7.9255, 11.2341, 55.0074], [2439.0432, 5.8611, 13.404, 4.0697, 5.9028, 27.9486]]","[[55127.9871, 26.0882, 52.653, 19.9727, 26.2507, 159.1466], [22606.0526, 16.7059, 35.748, 11.9816, 16.81, 95.1948], [7679.4709, 9.737, 22.062, 6.7219, 9.7976, 52.9676]]","[[109681.9655, 34.7174, 70.193, 26.5486, 34.9097, 238.0824], [51319.0584, 23.7475, 50.537, 17.1417, 23.8791, 153.3798], [20256.4338, 14.9197, 33.63, 10.2861, 15.0024, 91.222]]","[[190924.7605, 43.4781, 86.97, 33.2737, 43.6949, 331.716], [98561.0046, 31.2386, 65.449, 22.6549, 31.3944, 225.2412], [44528.4611, 20.997, 46.266, 14.5905, 21.1018, 143.5947]]","[[382952.9492, 58.7369, 119.409, 44.9244, 59.0033, 492.6908], [217331.3537, 44.2486, 93.657, 32.4134, 44.4493, 355.0388], [114642.8583, 32.1375, 71.032, 22.6888, 32.2832, 248.0314]]","[[653384.5135, 73.4838, 149.728, 56.1334, 73.7894, 671.7282], [394277.6296, 57.0832, 120.592, 41.915, 57.3206, 501.0758], [221716.6589, 42.8062, 94.019, 30.3481, 42.9842, 362.2472]]","[[1047983.5218, 89.442, 182.593, 68.3082, 89.7854, 885.7078], [654717.5629, 70.6954, 149.298, 52.0224, 70.9668, 673.9539], [386711.9195, 54.3323, 118.958, 38.6251, 54.5409, 499.7306]]","[[1598304.6455, 106.4683, 217.255, 81.2934, 106.8478, 1135.3748], [1039065.6626, 85.8444, 180.679, 63.3381, 86.1504, 883.9503], [642900.9596, 67.5247, 146.874, 48.2233, 67.7654, 672.2753]]","[[2347114.2719, 124.6748, 254.429, 95.2429, 125.0897, 1425.446], [1566439.4609, 101.8517, 214.025, 75.3358, 102.1907, 1126.7846], [1003414.8932, 81.5177, 176.692, 58.4416, 81.789, 873.2872]]","[[3379415.4433, 144.8798, 295.739, 110.6849, 145.3318, 1767.2396], [2316547.8341, 119.9521, 251.676, 88.9061, 120.3263, 1418.7198], [1538427.5177, 97.752, 211.134, 70.3436, 98.057, 1121.6136]]"
"[[2226.4745, 6.6073, 13.528, 4.9798, 6.673, 24.7204], [603.8547, 3.441, 7.652, 2.3636, 3.4752, 11.6275], [109.8589, 1.4677, 3.124, 1.0775, 1.4823, 5.1826]]","[[8368.625, 11.7128, 23.84, 8.9038, 11.81, 53.1211], [2760.1195, 6.7267, 14.69, 4.7424, 6.7825, 28.1473], [568.5869, 3.053, 6.898, 2.1907, 3.0784, 12.8256]]","[[23301.7145, 18.1161, 36.74, 13.8154, 18.245, 96.2522], [8765.7945, 11.1113, 24.023, 7.8951, 11.1904, 54.7966], [2415.805, 5.8331, 13.335, 4.0507, 5.8746, 27.8175]]","[[54758.7391, 26.0007, 52.468, 19.9068, 26.1626, 158.6215], [22437.0431, 16.6433, 35.607, 11.9373, 16.747, 94.8432], [7611.9545, 9.6941, 21.959, 6.6928, 9.7545, 52.7374]]","[[108948.1523, 34.601, 69.947, 26.4609, 34.7927, 237.2965], [50946.4801, 23.6612, 50.344, 17.0801, 23.7923, 152.8292], [20088.6101, 14.8578, 33.483, 10.2439, 14.9401, 90.8449]]","[[189601.8859, 43.3272, 86.651, 33.16, 43.5433, 330.583], [97837.2204, 31.1237, 65.194, 22.5726, 31.2789, 224.4217], [44167.7629, 20.9118, 46.065, 14.5322, 21.0161, 143.0137]]","[[380514.4927, 58.5496, 119.012, 44.7832, 58.8152, 491.1428], [215890.4265, 44.1017, 93.331, 32.3075, 44.3017, 353.8805], [113840.9842, 32.0249, 70.77, 22.6109, 32.1701, 247.1809]]","[[649327.4047, 73.2553, 149.245, 55.9611, 73.5599, 669.6676], [391751.0477, 56.9, 120.187, 41.7826, 57.1366, 499.4932], [220227.0127, 42.6621, 93.686, 30.248, 42.8395, 361.053]]","[[1041545.0066, 89.1668, 182.01, 68.1007, 89.5091, 883.0181], [650565.9176, 70.4709, 148.804, 51.8595, 70.7415, 671.845], [384147.9215, 54.1519, 118.543, 38.4989, 54.3598, 498.0989]]","[[1588496.0023, 106.1411, 216.561, 81.0466, 106.5195, 1131.9294], [1032517.3551, 85.5735, 180.084, 63.1409, 85.8785, 881.2003], [638688.9725, 67.3031, 146.368, 48.0675, 67.5431, 670.1055]]","[[2332645.1958, 124.2899, 253.613, 94.9525, 124.7035, 1421.1016], [1556524.386, 101.5289, 213.318, 75.1002, 101.8667, 1123.2639], [996834.3668, 81.2499, 176.083, 58.2525, 81.5203, 870.4642]]","[[3358572.1789, 144.4323, 294.79, 110.3472, 144.883, 1761.8512], [2301910.493, 119.5725, 250.845, 88.6286, 119.9456, 1414.2934], [1528413.1716, 97.4333, 210.413, 70.1177, 97.7373, 1118.0144]]"
"[[2206.8937, 6.5782, 13.466, 4.9578, 6.6436, 24.6116], [598.0454, 3.4244, 7.614, 2.3523, 3.4585, 11.5717], [108.4985, 1.4586, 3.102, 1.071, 1.4731, 5.1508]]","[[8305.3538, 11.6685, 23.746, 8.8704, 11.7653, 52.9223], [2737.0113, 6.6984, 14.625, 4.7228, 6.754, 28.0311], [562.3333, 3.0362, 6.856, 2.179, 3.0614, 12.7569]]","[[23137.9404, 18.0523, 36.606, 13.7673, 18.1808, 95.9178], [8697.7568, 11.0681, 23.925, 7.8647, 11.1469, 54.586], [2392.7601, 5.8052, 13.266, 4.0317, 5.8466, 27.6866]]","[[54390.9139, 25.9132, 52.283, 19.8409, 26.0746, 158.0969], [22268.6915, 16.5808, 35.466, 11.893, 16.6841, 94.4915], [7544.6348, 9.6511, 21.855, 6.6636, 9.7112, 52.5065]]","[[108217.1004, 34.4848, 69.701, 26.3732, 34.6758, 236.511], [50575.1814, 23.5748, 50.151, 17.0185, 23.7054, 152.2785], [19921.5228, 14.7959, 33.335, 10.2017, 14.8778, 90.4683]]","[[188283.7256, 43.1763, 86.332, 33.0461, 43.3917, 329.4494], [97116.1753, 31.0088, 64.938, 22.4902, 31.1635, 223.6024], [43808.6541, 20.8266, 45.865, 14.4739, 20.9305, 142.4335]]","[[378083.1647, 58.3623, 118.616, 44.642, 58.627, 489.5949], [214454.3807, 43.9548, 93.005, 32.2017, 44.1541, 352.7219], [113040.814, 31.9122, 70.507, 22.5329, 32.0569, 246.329]]","[[645282.5922, 73.0268, 148.761, 55.7888, 73.3305, 667.606], [389233.8172, 56.7169, 119.783, 41.6501, 56.9527, 497.911], [218741.9869, 42.5181, 93.353, 30.1477, 42.6948, 359.8572]]","[[1035126.7232, 88.8917, 181.427, 67.8931, 89.2329, 880.3284], [646426.5682, 70.2464, 148.309, 51.6966, 70.516, 669.7352], [381593.0621, 53.9715, 118.129, 38.3728, 54.1787, 496.4677]]","[[1578715.5139, 105.8138, 215.868, 80.7997, 106.1911, 1128.4829], [1025987.4201, 85.3024, 179.488, 62.9436, 85.6066, 878.4489], [634492.3126, 67.0816, 145.862, 47.9119, 67.3208, 667.9364]]","[[2318221.9209, 123.9051, 252.797, 94.6621, 124.3174, 1416.7584], [1546641.313, 101.206, 212.61, 74.8647, 101.5428, 1119.743], [990275.2024, 80.9822, 175.475, 58.0635, 81.2517, 867.6412]]","[[3337797.1315, 143.9849, 293.841, 110.0097, 144.4342, 1756.4636], [2287321.7893, 119.193, 250.015, 88.3511, 119.5649, 1409.8678], [1518433.174, 97.1147, 209.693, 69.8919, 97.4177, 1114.4148]]"
"[[2187.3827, 6.549, 13.405, 4.9359, 6.6142, 24.5028], [592.1841, 3.4076, 7.575, 2.3407, 3.4415, 11.5149], [107.1504, 1.4495, 3.08, 1.0644, 1.4639, 5.1186]]","[[8242.3, 11.6241, 23.653, 8.837, 11.7206, 52.723], [2714.0172, 6.6702, 14.56, 4.7032, 6.7256, 27.915], [556.0808, 3.0193, 6.814, 2.1673, 3.0443, 12.688]]","[[22975.0119, 17.9887, 36.471, 13.7194, 18.1167, 95.5842], [8629.8689, 11.0249, 23.826, 7.8343, 11.1033, 54.3754], [2369.7386, 5.7772, 13.198, 4.0127, 5.8184, 27.5552]]","[[54024.2915, 25.8257, 52.098, 19.7749, 25.9866, 157.5721], [22101.1664, 16.5183, 35.326, 11.8488, 16.6212, 94.1402], [7477.8346, 9.6083, 21.751, 6.6345, 9.6681, 52.2761]]","[[107488.8019, 34.3685, 69.456, 26.2856, 34.5589, 235.7259], [50205.1769, 23.4884, 49.957, 16.957, 23.6185, 151.7282], [19755.1445, 14.734, 33.188, 10.1596, 14.8156, 90.0916]]","[[186970.0601, 43.0254, 86.013, 32.9324, 43.24, 328.3165], [96397.7742, 30.8939, 64.682, 22.4079, 31.048, 222.7834], [43450.7367, 20.7414, 45.664, 14.4155, 20.8448, 141.852]]","[[375661.1738, 58.175, 118.22, 44.5007, 58.4389, 488.047], [213023.188, 43.8079, 92.68, 32.0958, 44.0065, 351.5632], [112244.4421, 31.7995, 70.244, 22.4551, 31.9438, 245.4788]]","[[641251.978, 72.7984, 148.277, 55.6165, 73.1011, 665.5456], [386724.5065, 56.5338, 119.379, 41.5177, 56.7689, 496.329], [217262.2847, 42.374, 93.02, 30.0475, 42.5502, 358.6618]]","[[1028729.1534, 88.6166, 180.845, 67.6856, 88.9567, 877.6388], [642302.7556, 70.022, 147.815, 51.5338, 70.2908, 667.6268], [379046.5371, 53.7911, 117.715, 38.2466, 53.9976, 494.8367]]","[[1568969.5566, 105.4867, 215.175, 80.553, 105.8628, 1125.0382], [1019479.9858, 85.0315, 178.893, 62.7465, 85.3346, 875.699], [630310.0337, 66.8602, 145.357, 47.7562, 67.0985, 665.7679]]","[[2303845.8263, 123.5203, 251.982, 94.3718, 123.9313, 1412.4155], [1536792.5584, 100.8833, 211.903, 74.6292, 101.219, 1116.2227], [983740.5714, 80.7145, 174.867, 57.8746, 80.9831, 864.819]]","[[3317089.6968, 143.5376, 292.893, 109.6721, 143.9855, 1751.0768], [2272779.992, 118.8135, 249.185, 88.0737, 119.1842, 1405.4428], [1508487.8664, 96.7961, 208.972, 69.6661, 97.0981, 1110.8168]]"
"[[2167.9243, 6.5198, 13.344, 4.914, 6.5847, 24.3942], [586.4044, 3.3909, 7.536, 2.3293, 3.4246, 11.4584], [105.8083, 1.4404, 3.057, 1.0579, 1.4547, 5.0867]]","[[8179.3362, 11.5796, 23.559, 8.8035, 11.6757, 52.5236], [2691.0992, 6.642, 14.496, 4.6836, 6.6971, 27.799], [549.8959, 3.0024, 6.772, 2.1556, 3.0274, 12.6195]]","[[22812.4959, 17.9249, 36.337, 13.6714, 18.0525, 95.25], [8562.2298, 10.9816, 23.728, 7.8039, 11.0597, 54.1645], [2346.8557, 5.7493, 13.129, 3.9937, 5.7902, 27.424]]","[[53658.8886, 25.7382, 51.914, 19.709, 25.8986, 157.0472], [21934.1363, 16.4558, 35.185, 11.8045, 16.5583, 93.7887], [7411.2259, 9.5654, 21.648, 6.6053, 9.625, 52.045]]","[[106762.4585, 34.2522, 69.21, 26.1979, 34.442, 234.9406], [49836.9777, 23.4021, 49.764, 16.8954, 23.5318, 151.1777], [19589.3074, 14.672, 33.04, 10.1174, 14.7533, 89.7142]]","[[185660.7706, 42.8745, 85.693, 32.8186, 43.0884, 327.1833], [95681.9518, 30.779, 64.426, 22.3255, 30.9325, 221.964], [43094.6195, 20.6562, 45.463, 14.3573, 20.7592, 141.272]]","[[373246.2892, 57.9878, 117.823, 44.3595, 58.2507, 486.4991], [211597.2142, 43.661, 92.354, 31.99, 43.859, 350.4055], [111451.0684, 31.687, 69.982, 22.3772, 31.8307, 244.6284]]","[[637232.5306, 72.5699, 147.793, 55.4442, 72.8716, 663.485], [384225.1092, 56.3508, 118.974, 41.3853, 56.5851, 494.7475], [215788.1486, 42.23, 92.687, 29.9473, 42.4056, 357.4673]]","[[1022351.1641, 88.3414, 180.262, 67.4781, 88.6805, 874.9498], [638191.9148, 69.7975, 147.321, 51.3709, 70.0655, 665.5181], [376509.6976, 53.6108, 117.301, 38.1205, 53.8166, 493.206]]","[[1559254.6013, 105.1596, 214.482, 80.3062, 105.5345, 1121.5937], [1012995.4163, 84.7606, 178.298, 62.5494, 85.0628, 872.9494], [626140.7487, 66.6387, 144.851, 47.6005, 66.8763, 663.5988]]","[[2289514.9305, 123.1355, 251.166, 94.0816, 123.5453, 1408.0732], [1526974.8833, 100.5605, 211.195, 74.3938, 100.8952, 1112.7029], [977226.8126, 80.4469, 174.259, 57.6856, 80.7146, 861.9968]]","[[3296442.4614, 143.0902, 291.945, 109.3346, 143.5366, 1745.6892], [2258286.7305, 118.4341, 248.355, 87.7962, 118.8036, 1401.0174], [1498576.1669, 96.4776, 208.251, 69.4403, 96.7786, 1107.2186]]"
